siteid,sitename,year,month,day,time,tempC,tempF
55,Tennessee Shallow,2019,4,15,18,26.4,79.52
55,Tennessee Shallow,2019,4,15,19,26.37,79.48
55,Tennessee Shallow,2019,4,15,20,26.35,79.43
55,Tennessee Shallow,2019,4,15,21,26.5,79.7
55,Tennessee Shallow,2019,4,15,22,26.54,79.78
55,Tennessee Shallow,2019,4,15,23,26.59,79.87
55,Tennessee Shallow,2019,4,16,0,26.64,79.96
55,Tennessee Shallow,2019,4,16,1,26.72,80.09
55,Tennessee Shallow,2019,4,16,2,26.86,80.36
55,Tennessee Shallow,2019,4,16,3,26.81,80.27
55,Tennessee Shallow,2019,4,16,4,26.86,80.36
55,Tennessee Shallow,2019,4,16,5,26.86,80.36
55,Tennessee Shallow,2019,4,16,6,26.96,80.53
55,Tennessee Shallow,2019,4,16,7,26.84,80.31
55,Tennessee Shallow,2019,4,16,8,26.72,80.09
55,Tennessee Shallow,2019,4,16,9,26.72,80.09
55,Tennessee Shallow,2019,4,16,10,26.91,80.44
55,Tennessee Shallow,2019,4,16,11,27.08,80.75
55,Tennessee Shallow,2019,4,16,12,27.13,80.84
55,Tennessee Shallow,2019,4,16,13,27.25,81.06
55,Tennessee Shallow,2019,4,16,14,27.35,81.24
55,Tennessee Shallow,2019,4,16,15,27.33,81.19
55,Tennessee Shallow,2019,4,16,16,27.38,81.28
55,Tennessee Shallow,2019,4,16,17,27.3,81.15
55,Tennessee Shallow,2019,4,16,18,27.16,80.89
55,Tennessee Shallow,2019,4,16,19,27.03,80.66
55,Tennessee Shallow,2019,4,16,20,26.94,80.49
55,Tennessee Shallow,2019,4,16,21,26.89,80.4
55,Tennessee Shallow,2019,4,16,22,26.94,80.49
55,Tennessee Shallow,2019,4,16,23,26.62,79.92
55,Tennessee Shallow,2019,4,17,0,26.54,79.78
55,Tennessee Shallow,2019,4,17,1,26.64,79.96
55,Tennessee Shallow,2019,4,17,2,26.67,80
55,Tennessee Shallow,2019,4,17,3,26.69,80.05
55,Tennessee Shallow,2019,4,17,4,26.59,79.87
55,Tennessee Shallow,2019,4,17,5,26.45,79.61
55,Tennessee Shallow,2019,4,17,6,26.35,79.43
55,Tennessee Shallow,2019,4,17,7,26.35,79.43
55,Tennessee Shallow,2019,4,17,8,26.35,79.43
55,Tennessee Shallow,2019,4,17,9,26.4,79.52
55,Tennessee Shallow,2019,4,17,10,26.42,79.56
55,Tennessee Shallow,2019,4,17,11,26.45,79.61
55,Tennessee Shallow,2019,4,17,12,26.5,79.7
55,Tennessee Shallow,2019,4,17,13,26.67,80
55,Tennessee Shallow,2019,4,17,14,26.74,80.13
55,Tennessee Shallow,2019,4,17,15,26.81,80.27
55,Tennessee Shallow,2019,4,17,16,26.86,80.36
55,Tennessee Shallow,2019,4,17,17,26.79,80.22
55,Tennessee Shallow,2019,4,17,18,26.74,80.13
55,Tennessee Shallow,2019,4,17,19,26.62,79.92
55,Tennessee Shallow,2019,4,17,20,26.57,79.83
55,Tennessee Shallow,2019,4,17,21,26.54,79.78
55,Tennessee Shallow,2019,4,17,22,26.54,79.78
55,Tennessee Shallow,2019,4,17,23,26.52,79.74
55,Tennessee Shallow,2019,4,18,0,26.5,79.7
55,Tennessee Shallow,2019,4,18,1,26.45,79.61
55,Tennessee Shallow,2019,4,18,2,26.45,79.61
55,Tennessee Shallow,2019,4,18,3,26.42,79.56
55,Tennessee Shallow,2019,4,18,4,26.4,79.52
55,Tennessee Shallow,2019,4,18,5,26.4,79.52
55,Tennessee Shallow,2019,4,18,6,26.4,79.52
55,Tennessee Shallow,2019,4,18,7,26.45,79.61
55,Tennessee Shallow,2019,4,18,8,26.47,79.65
55,Tennessee Shallow,2019,4,18,9,26.5,79.7
55,Tennessee Shallow,2019,4,18,10,26.54,79.78
55,Tennessee Shallow,2019,4,18,11,26.59,79.87
55,Tennessee Shallow,2019,4,18,12,26.64,79.96
55,Tennessee Shallow,2019,4,18,13,26.72,80.09
55,Tennessee Shallow,2019,4,18,14,26.79,80.22
55,Tennessee Shallow,2019,4,18,15,26.89,80.4
55,Tennessee Shallow,2019,4,18,16,26.96,80.53
55,Tennessee Shallow,2019,4,18,17,26.96,80.53
55,Tennessee Shallow,2019,4,18,18,26.94,80.49
55,Tennessee Shallow,2019,4,18,19,26.81,80.27
55,Tennessee Shallow,2019,4,18,20,26.74,80.13
55,Tennessee Shallow,2019,4,18,21,26.64,79.96
55,Tennessee Shallow,2019,4,18,22,26.62,79.92
55,Tennessee Shallow,2019,4,18,23,26.62,79.92
55,Tennessee Shallow,2019,4,19,0,26.59,79.87
55,Tennessee Shallow,2019,4,19,1,26.59,79.87
55,Tennessee Shallow,2019,4,19,2,26.57,79.83
55,Tennessee Shallow,2019,4,19,3,26.54,79.78
55,Tennessee Shallow,2019,4,19,4,26.5,79.7
55,Tennessee Shallow,2019,4,19,5,26.5,79.7
55,Tennessee Shallow,2019,4,19,6,26.47,79.65
55,Tennessee Shallow,2019,4,19,7,26.5,79.7
55,Tennessee Shallow,2019,4,19,8,26.5,79.7
55,Tennessee Shallow,2019,4,19,9,26.52,79.74
55,Tennessee Shallow,2019,4,19,10,26.57,79.83
55,Tennessee Shallow,2019,4,19,11,26.64,79.96
55,Tennessee Shallow,2019,4,19,12,26.72,80.09
55,Tennessee Shallow,2019,4,19,13,26.81,80.27
55,Tennessee Shallow,2019,4,19,14,26.86,80.36
55,Tennessee Shallow,2019,4,19,15,26.96,80.53
55,Tennessee Shallow,2019,4,19,16,26.98,80.58
55,Tennessee Shallow,2019,4,19,17,27.03,80.66
55,Tennessee Shallow,2019,4,19,18,27.01,80.62
55,Tennessee Shallow,2019,4,19,19,27.01,80.62
55,Tennessee Shallow,2019,4,19,20,26.96,80.53
55,Tennessee Shallow,2019,4,19,21,26.59,79.87
55,Tennessee Shallow,2019,4,19,22,26.62,79.92
55,Tennessee Shallow,2019,4,19,23,26.67,80
55,Tennessee Shallow,2019,4,20,0,26.64,79.96
55,Tennessee Shallow,2019,4,20,1,26.69,80.05
55,Tennessee Shallow,2019,4,20,2,26.72,80.09
55,Tennessee Shallow,2019,4,20,3,26.74,80.13
55,Tennessee Shallow,2019,4,20,4,26.72,80.09
55,Tennessee Shallow,2019,4,20,5,26.72,80.09
55,Tennessee Shallow,2019,4,20,6,26.67,80
55,Tennessee Shallow,2019,4,20,7,26.64,79.96
55,Tennessee Shallow,2019,4,20,8,26.47,79.65
55,Tennessee Shallow,2019,4,20,9,26.42,79.56
55,Tennessee Shallow,2019,4,20,10,26.3,79.34
55,Tennessee Shallow,2019,4,20,11,26.3,79.34
55,Tennessee Shallow,2019,4,20,12,26.35,79.43
55,Tennessee Shallow,2019,4,20,13,26.37,79.48
55,Tennessee Shallow,2019,4,20,14,26.54,79.78
55,Tennessee Shallow,2019,4,20,15,26.67,80
55,Tennessee Shallow,2019,4,20,16,26.72,80.09
55,Tennessee Shallow,2019,4,20,17,26.76,80.18
55,Tennessee Shallow,2019,4,20,18,26.79,80.22
55,Tennessee Shallow,2019,4,20,19,26.79,80.22
55,Tennessee Shallow,2019,4,20,20,26.52,79.74
55,Tennessee Shallow,2019,4,20,21,25.81,78.47
55,Tennessee Shallow,2019,4,20,22,25.62,78.12
55,Tennessee Shallow,2019,4,20,23,25.69,78.25
55,Tennessee Shallow,2019,4,21,0,25.86,78.55
55,Tennessee Shallow,2019,4,21,1,25.86,78.55
55,Tennessee Shallow,2019,4,21,2,25.91,78.64
55,Tennessee Shallow,2019,4,21,3,25.91,78.64
55,Tennessee Shallow,2019,4,21,4,25.86,78.55
55,Tennessee Shallow,2019,4,21,5,25.76,78.38
55,Tennessee Shallow,2019,4,21,6,25.69,78.25
55,Tennessee Shallow,2019,4,21,7,25.72,78.29
55,Tennessee Shallow,2019,4,21,8,25.79,78.42
55,Tennessee Shallow,2019,4,21,9,25.91,78.64
55,Tennessee Shallow,2019,4,21,10,26.03,78.86
55,Tennessee Shallow,2019,4,21,11,25.89,78.6
55,Tennessee Shallow,2019,4,21,12,26.06,78.91
55,Tennessee Shallow,2019,4,21,13,26.15,79.08
55,Tennessee Shallow,2019,4,21,14,26.25,79.26
55,Tennessee Shallow,2019,4,21,15,26.32,79.39
55,Tennessee Shallow,2019,4,21,16,26.37,79.48
55,Tennessee Shallow,2019,4,21,17,26.37,79.48
55,Tennessee Shallow,2019,4,21,18,26.4,79.52
55,Tennessee Shallow,2019,4,21,19,26.4,79.52
55,Tennessee Shallow,2019,4,21,20,26.32,79.39
55,Tennessee Shallow,2019,4,21,21,26.25,79.26
55,Tennessee Shallow,2019,4,21,22,26.2,79.17
55,Tennessee Shallow,2019,4,21,23,26.18,79.12
55,Tennessee Shallow,2019,4,22,0,26.13,79.04
55,Tennessee Shallow,2019,4,22,1,26.1,78.99
55,Tennessee Shallow,2019,4,22,2,26.08,78.95
55,Tennessee Shallow,2019,4,22,3,26.06,78.91
55,Tennessee Shallow,2019,4,22,4,26.06,78.91
55,Tennessee Shallow,2019,4,22,5,26.06,78.91
55,Tennessee Shallow,2019,4,22,6,25.98,78.77
55,Tennessee Shallow,2019,4,22,7,25.98,78.77
55,Tennessee Shallow,2019,4,22,8,25.98,78.77
55,Tennessee Shallow,2019,4,22,9,26.01,78.82
55,Tennessee Shallow,2019,4,22,10,26.06,78.91
55,Tennessee Shallow,2019,4,22,11,26.13,79.04
55,Tennessee Shallow,2019,4,22,12,26.15,79.08
55,Tennessee Shallow,2019,4,22,13,26.23,79.21
55,Tennessee Shallow,2019,4,22,14,26.28,79.3
55,Tennessee Shallow,2019,4,22,15,26.32,79.39
55,Tennessee Shallow,2019,4,22,16,26.37,79.48
55,Tennessee Shallow,2019,4,22,17,26.4,79.52
55,Tennessee Shallow,2019,4,22,18,26.37,79.48
55,Tennessee Shallow,2019,4,22,19,26.4,79.52
55,Tennessee Shallow,2019,4,22,20,26.37,79.48
55,Tennessee Shallow,2019,4,22,21,26.32,79.39
55,Tennessee Shallow,2019,4,22,22,26.35,79.43
55,Tennessee Shallow,2019,4,22,23,26.2,79.17
55,Tennessee Shallow,2019,4,23,0,26.18,79.12
55,Tennessee Shallow,2019,4,23,1,26.2,79.17
55,Tennessee Shallow,2019,4,23,2,26.15,79.08
55,Tennessee Shallow,2019,4,23,3,26.13,79.04
55,Tennessee Shallow,2019,4,23,4,26.1,78.99
55,Tennessee Shallow,2019,4,23,5,26.08,78.95
55,Tennessee Shallow,2019,4,23,6,26.03,78.86
55,Tennessee Shallow,2019,4,23,7,25.96,78.73
55,Tennessee Shallow,2019,4,23,8,25.96,78.73
55,Tennessee Shallow,2019,4,23,9,26.01,78.82
55,Tennessee Shallow,2019,4,23,10,26.13,79.04
55,Tennessee Shallow,2019,4,23,11,26.23,79.21
55,Tennessee Shallow,2019,4,23,12,26.28,79.3
55,Tennessee Shallow,2019,4,23,13,26.28,79.3
55,Tennessee Shallow,2019,4,23,14,26.32,79.39
55,Tennessee Shallow,2019,4,23,15,26.37,79.48
55,Tennessee Shallow,2019,4,23,16,26.4,79.52
55,Tennessee Shallow,2019,4,23,17,26.37,79.48
55,Tennessee Shallow,2019,4,23,18,26.37,79.48
55,Tennessee Shallow,2019,4,23,19,26.32,79.39
55,Tennessee Shallow,2019,4,23,20,26.25,79.26
55,Tennessee Shallow,2019,4,23,21,26.23,79.21
55,Tennessee Shallow,2019,4,23,22,26.2,79.17
55,Tennessee Shallow,2019,4,23,23,26.18,79.12
55,Tennessee Shallow,2019,4,24,0,26.18,79.12
55,Tennessee Shallow,2019,4,24,1,26.23,79.21
55,Tennessee Shallow,2019,4,24,2,26.18,79.12
55,Tennessee Shallow,2019,4,24,3,26.15,79.08
55,Tennessee Shallow,2019,4,24,4,26.06,78.91
55,Tennessee Shallow,2019,4,24,5,26.01,78.82
55,Tennessee Shallow,2019,4,24,6,25.86,78.55
55,Tennessee Shallow,2019,4,24,7,25.81,78.47
55,Tennessee Shallow,2019,4,24,8,25.79,78.42
55,Tennessee Shallow,2019,4,24,9,25.79,78.42
55,Tennessee Shallow,2019,4,24,10,25.81,78.47
55,Tennessee Shallow,2019,4,24,11,25.89,78.6
55,Tennessee Shallow,2019,4,24,12,25.96,78.73
55,Tennessee Shallow,2019,4,24,13,26.06,78.91
55,Tennessee Shallow,2019,4,24,14,26.25,79.26
55,Tennessee Shallow,2019,4,24,15,26.28,79.3
55,Tennessee Shallow,2019,4,24,16,26.37,79.48
55,Tennessee Shallow,2019,4,24,17,26.45,79.61
55,Tennessee Shallow,2019,4,24,18,26.54,79.78
55,Tennessee Shallow,2019,4,24,19,26.54,79.78
55,Tennessee Shallow,2019,4,24,20,26.54,79.78
55,Tennessee Shallow,2019,4,24,21,26.52,79.74
55,Tennessee Shallow,2019,4,24,22,26.5,79.7
55,Tennessee Shallow,2019,4,24,23,26.47,79.65
55,Tennessee Shallow,2019,4,25,0,26.42,79.56
55,Tennessee Shallow,2019,4,25,1,26.42,79.56
55,Tennessee Shallow,2019,4,25,2,26.35,79.43
55,Tennessee Shallow,2019,4,25,3,26.28,79.3
55,Tennessee Shallow,2019,4,25,4,26.2,79.17
55,Tennessee Shallow,2019,4,25,5,26.18,79.12
55,Tennessee Shallow,2019,4,25,6,26.13,79.04
55,Tennessee Shallow,2019,4,25,7,26.08,78.95
55,Tennessee Shallow,2019,4,25,8,26.06,78.91
55,Tennessee Shallow,2019,4,25,9,26.1,78.99
55,Tennessee Shallow,2019,4,25,10,26.15,79.08
55,Tennessee Shallow,2019,4,25,11,26.23,79.21
55,Tennessee Shallow,2019,4,25,12,26.3,79.34
55,Tennessee Shallow,2019,4,25,13,26.3,79.34
55,Tennessee Shallow,2019,4,25,14,26.35,79.43
55,Tennessee Shallow,2019,4,25,15,26.42,79.56
55,Tennessee Shallow,2019,4,25,16,26.5,79.7
55,Tennessee Shallow,2019,4,25,17,26.47,79.65
55,Tennessee Shallow,2019,4,25,18,26.54,79.78
55,Tennessee Shallow,2019,4,25,19,26.62,79.92
55,Tennessee Shallow,2019,4,25,20,26.64,79.96
55,Tennessee Shallow,2019,4,25,21,26.72,80.09
55,Tennessee Shallow,2019,4,25,22,26.69,80.05
55,Tennessee Shallow,2019,4,25,23,26.67,80
55,Tennessee Shallow,2019,4,26,0,26.62,79.92
55,Tennessee Shallow,2019,4,26,1,26.57,79.83
55,Tennessee Shallow,2019,4,26,2,26.54,79.78
55,Tennessee Shallow,2019,4,26,3,26.54,79.78
55,Tennessee Shallow,2019,4,26,4,26.52,79.74
55,Tennessee Shallow,2019,4,26,5,26.52,79.74
55,Tennessee Shallow,2019,4,26,6,26.5,79.7
55,Tennessee Shallow,2019,4,26,7,26.47,79.65
55,Tennessee Shallow,2019,4,26,8,26.45,79.61
55,Tennessee Shallow,2019,4,26,9,26.47,79.65
55,Tennessee Shallow,2019,4,26,10,26.45,79.61
55,Tennessee Shallow,2019,4,26,11,26.52,79.74
55,Tennessee Shallow,2019,4,26,12,26.57,79.83
55,Tennessee Shallow,2019,4,26,13,26.62,79.92
55,Tennessee Shallow,2019,4,26,14,26.67,80
55,Tennessee Shallow,2019,4,26,15,26.67,80
55,Tennessee Shallow,2019,4,26,16,26.72,80.09
55,Tennessee Shallow,2019,4,26,17,26.72,80.09
55,Tennessee Shallow,2019,4,26,18,26.76,80.18
55,Tennessee Shallow,2019,4,26,19,26.94,80.49
55,Tennessee Shallow,2019,4,26,20,26.94,80.49
55,Tennessee Shallow,2019,4,26,21,26.94,80.49
55,Tennessee Shallow,2019,4,26,22,26.89,80.4
55,Tennessee Shallow,2019,4,26,23,26.94,80.49
55,Tennessee Shallow,2019,4,27,0,26.89,80.4
55,Tennessee Shallow,2019,4,27,1,26.81,80.27
55,Tennessee Shallow,2019,4,27,2,26.74,80.13
55,Tennessee Shallow,2019,4,27,3,26.72,80.09
55,Tennessee Shallow,2019,4,27,4,26.72,80.09
55,Tennessee Shallow,2019,4,27,5,26.74,80.13
55,Tennessee Shallow,2019,4,27,6,26.69,80.05
55,Tennessee Shallow,2019,4,27,7,26.64,79.96
55,Tennessee Shallow,2019,4,27,8,26.59,79.87
55,Tennessee Shallow,2019,4,27,9,26.57,79.83
55,Tennessee Shallow,2019,4,27,10,26.62,79.92
55,Tennessee Shallow,2019,4,27,11,26.64,79.96
55,Tennessee Shallow,2019,4,27,12,26.72,80.09
55,Tennessee Shallow,2019,4,27,13,26.74,80.13
55,Tennessee Shallow,2019,4,27,14,26.57,79.83
55,Tennessee Shallow,2019,4,27,15,26.59,79.87
55,Tennessee Shallow,2019,4,27,16,26.67,80
55,Tennessee Shallow,2019,4,27,17,26.69,80.05
55,Tennessee Shallow,2019,4,27,18,26.72,80.09
55,Tennessee Shallow,2019,4,27,19,26.69,80.05
55,Tennessee Shallow,2019,4,27,20,26.64,79.96
55,Tennessee Shallow,2019,4,27,21,26.62,79.92
55,Tennessee Shallow,2019,4,27,22,26.64,79.96
55,Tennessee Shallow,2019,4,27,23,26.67,80
55,Tennessee Shallow,2019,4,28,0,26.67,80
55,Tennessee Shallow,2019,4,28,1,26.67,80
55,Tennessee Shallow,2019,4,28,2,26.72,80.09
55,Tennessee Shallow,2019,4,28,3,26.69,80.05
55,Tennessee Shallow,2019,4,28,4,26.74,80.13
55,Tennessee Shallow,2019,4,28,5,26.64,79.96
55,Tennessee Shallow,2019,4,28,6,26.64,79.96
55,Tennessee Shallow,2019,4,28,7,26.52,79.74
55,Tennessee Shallow,2019,4,28,8,26.47,79.65
55,Tennessee Shallow,2019,4,28,9,26.47,79.65
55,Tennessee Shallow,2019,4,28,10,26.57,79.83
55,Tennessee Shallow,2019,4,28,11,26.59,79.87
55,Tennessee Shallow,2019,4,28,12,26.64,79.96
55,Tennessee Shallow,2019,4,28,13,26.76,80.18
55,Tennessee Shallow,2019,4,28,14,26.79,80.22
55,Tennessee Shallow,2019,4,28,15,26.86,80.36
55,Tennessee Shallow,2019,4,28,16,26.76,80.18
55,Tennessee Shallow,2019,4,28,17,26.64,79.96
55,Tennessee Shallow,2019,4,28,18,26.59,79.87
55,Tennessee Shallow,2019,4,28,19,26.54,79.78
55,Tennessee Shallow,2019,4,28,20,26.52,79.74
55,Tennessee Shallow,2019,4,28,21,26.57,79.83
55,Tennessee Shallow,2019,4,28,22,26.59,79.87
55,Tennessee Shallow,2019,4,28,23,26.64,79.96
55,Tennessee Shallow,2019,4,29,0,26.69,80.05
55,Tennessee Shallow,2019,4,29,1,26.69,80.05
55,Tennessee Shallow,2019,4,29,2,26.64,79.96
55,Tennessee Shallow,2019,4,29,3,26.59,79.87
55,Tennessee Shallow,2019,4,29,4,26.69,80.05
55,Tennessee Shallow,2019,4,29,5,26.72,80.09
55,Tennessee Shallow,2019,4,29,6,26.64,79.96
55,Tennessee Shallow,2019,4,29,7,26.69,80.05
55,Tennessee Shallow,2019,4,29,8,26.5,79.7
55,Tennessee Shallow,2019,4,29,9,26.52,79.74
55,Tennessee Shallow,2019,4,29,10,26.59,79.87
55,Tennessee Shallow,2019,4,29,11,26.67,80
55,Tennessee Shallow,2019,4,29,12,26.72,80.09
55,Tennessee Shallow,2019,4,29,13,26.79,80.22
55,Tennessee Shallow,2019,4,29,14,26.89,80.4
55,Tennessee Shallow,2019,4,29,15,26.91,80.44
55,Tennessee Shallow,2019,4,29,16,26.91,80.44
55,Tennessee Shallow,2019,4,29,17,26.84,80.31
55,Tennessee Shallow,2019,4,29,18,26.79,80.22
55,Tennessee Shallow,2019,4,29,19,26.74,80.13
55,Tennessee Shallow,2019,4,29,20,26.76,80.18
55,Tennessee Shallow,2019,4,29,21,26.72,80.09
55,Tennessee Shallow,2019,4,29,22,26.74,80.13
55,Tennessee Shallow,2019,4,29,23,26.69,80.05
55,Tennessee Shallow,2019,4,30,0,26.62,79.92
55,Tennessee Shallow,2019,4,30,1,26.57,79.83
55,Tennessee Shallow,2019,4,30,2,26.54,79.78
55,Tennessee Shallow,2019,4,30,3,26.47,79.65
55,Tennessee Shallow,2019,4,30,4,26.47,79.65
55,Tennessee Shallow,2019,4,30,5,26.54,79.78
55,Tennessee Shallow,2019,4,30,6,26.5,79.7
55,Tennessee Shallow,2019,4,30,7,26.45,79.61
55,Tennessee Shallow,2019,4,30,8,26.45,79.61
55,Tennessee Shallow,2019,4,30,9,26.47,79.65
55,Tennessee Shallow,2019,4,30,10,26.59,79.87
55,Tennessee Shallow,2019,4,30,11,26.67,80
55,Tennessee Shallow,2019,4,30,12,26.72,80.09
55,Tennessee Shallow,2019,4,30,13,26.74,80.13
55,Tennessee Shallow,2019,4,30,14,26.76,80.18
55,Tennessee Shallow,2019,4,30,15,26.74,80.13
55,Tennessee Shallow,2019,4,30,16,26.76,80.18
55,Tennessee Shallow,2019,4,30,17,26.74,80.13
55,Tennessee Shallow,2019,4,30,18,26.64,79.96
55,Tennessee Shallow,2019,4,30,19,26.57,79.83
55,Tennessee Shallow,2019,4,30,20,26.5,79.7
55,Tennessee Shallow,2019,4,30,21,26.47,79.65
55,Tennessee Shallow,2019,4,30,22,26.42,79.56
55,Tennessee Shallow,2019,4,30,23,26.4,79.52
55,Tennessee Shallow,2019,5,1,0,26.35,79.43
55,Tennessee Shallow,2019,5,1,1,26.35,79.43
55,Tennessee Shallow,2019,5,1,2,26.3,79.34
55,Tennessee Shallow,2019,5,1,3,26.25,79.26
55,Tennessee Shallow,2019,5,1,4,26.25,79.26
55,Tennessee Shallow,2019,5,1,5,26.28,79.3
55,Tennessee Shallow,2019,5,1,6,26.3,79.34
55,Tennessee Shallow,2019,5,1,7,26.28,79.3
55,Tennessee Shallow,2019,5,1,8,26.25,79.26
55,Tennessee Shallow,2019,5,1,9,26.25,79.26
55,Tennessee Shallow,2019,5,1,10,26.3,79.34
55,Tennessee Shallow,2019,5,1,11,26.32,79.39
55,Tennessee Shallow,2019,5,1,12,26.35,79.43
55,Tennessee Shallow,2019,5,1,13,26.4,79.52
55,Tennessee Shallow,2019,5,1,14,26.45,79.61
55,Tennessee Shallow,2019,5,1,15,26.5,79.7
55,Tennessee Shallow,2019,5,1,16,26.52,79.74
55,Tennessee Shallow,2019,5,1,17,26.52,79.74
55,Tennessee Shallow,2019,5,1,18,26.52,79.74
55,Tennessee Shallow,2019,5,1,19,26.5,79.7
55,Tennessee Shallow,2019,5,1,20,26.47,79.65
55,Tennessee Shallow,2019,5,1,21,26.47,79.65
55,Tennessee Shallow,2019,5,1,22,26.45,79.61
55,Tennessee Shallow,2019,5,1,23,26.4,79.52
55,Tennessee Shallow,2019,5,2,0,26.37,79.48
55,Tennessee Shallow,2019,5,2,1,26.3,79.34
55,Tennessee Shallow,2019,5,2,2,26.32,79.39
55,Tennessee Shallow,2019,5,2,3,26.28,79.3
55,Tennessee Shallow,2019,5,2,4,26.25,79.26
55,Tennessee Shallow,2019,5,2,5,26.28,79.3
55,Tennessee Shallow,2019,5,2,6,26.28,79.3
55,Tennessee Shallow,2019,5,2,7,26.28,79.3
55,Tennessee Shallow,2019,5,2,8,26.32,79.39
55,Tennessee Shallow,2019,5,2,9,26.4,79.52
55,Tennessee Shallow,2019,5,2,10,26.45,79.61
55,Tennessee Shallow,2019,5,2,11,26.5,79.7
55,Tennessee Shallow,2019,5,2,12,26.62,79.92
55,Tennessee Shallow,2019,5,2,13,26.72,80.09
55,Tennessee Shallow,2019,5,2,14,26.89,80.4
55,Tennessee Shallow,2019,5,2,15,26.96,80.53
55,Tennessee Shallow,2019,5,2,16,26.94,80.49
55,Tennessee Shallow,2019,5,2,17,26.91,80.44
55,Tennessee Shallow,2019,5,2,18,26.69,80.05
55,Tennessee Shallow,2019,5,2,19,26.42,79.56
55,Tennessee Shallow,2019,5,2,20,26.3,79.34
55,Tennessee Shallow,2019,5,2,21,26.18,79.12
55,Tennessee Shallow,2019,5,2,22,26.2,79.17
55,Tennessee Shallow,2019,5,2,23,26.28,79.3
55,Tennessee Shallow,2019,5,3,0,26.35,79.43
55,Tennessee Shallow,2019,5,3,1,26.57,79.83
55,Tennessee Shallow,2019,5,3,2,26.57,79.83
55,Tennessee Shallow,2019,5,3,3,26.76,80.18
55,Tennessee Shallow,2019,5,3,4,26.86,80.36
55,Tennessee Shallow,2019,5,3,5,26.96,80.53
55,Tennessee Shallow,2019,5,3,6,27.01,80.62
55,Tennessee Shallow,2019,5,3,7,26.89,80.4
55,Tennessee Shallow,2019,5,3,8,26.47,79.65
55,Tennessee Shallow,2019,5,3,9,26.3,79.34
55,Tennessee Shallow,2019,5,3,10,26.3,79.34
55,Tennessee Shallow,2019,5,3,11,26.32,79.39
55,Tennessee Shallow,2019,5,3,12,26.37,79.48
55,Tennessee Shallow,2019,5,3,13,26.42,79.56
55,Tennessee Shallow,2019,5,3,14,26.52,79.74
55,Tennessee Shallow,2019,5,3,15,26.54,79.78
55,Tennessee Shallow,2019,5,3,16,26.52,79.74
55,Tennessee Shallow,2019,5,3,17,26.5,79.7
55,Tennessee Shallow,2019,5,3,18,26.42,79.56
55,Tennessee Shallow,2019,5,3,19,26.42,79.56
55,Tennessee Shallow,2019,5,3,20,26.35,79.43
55,Tennessee Shallow,2019,5,3,21,26.18,79.12
55,Tennessee Shallow,2019,5,3,22,26.06,78.91
55,Tennessee Shallow,2019,5,3,23,26.01,78.82
55,Tennessee Shallow,2019,5,4,0,25.93,78.69
55,Tennessee Shallow,2019,5,4,1,25.93,78.69
55,Tennessee Shallow,2019,5,4,2,26.01,78.82
55,Tennessee Shallow,2019,5,4,3,26.1,78.99
55,Tennessee Shallow,2019,5,4,4,26.13,79.04
55,Tennessee Shallow,2019,5,4,5,26.23,79.21
55,Tennessee Shallow,2019,5,4,6,26.3,79.34
55,Tennessee Shallow,2019,5,4,7,26.3,79.34
55,Tennessee Shallow,2019,5,4,8,26.32,79.39
55,Tennessee Shallow,2019,5,4,9,26.42,79.56
55,Tennessee Shallow,2019,5,4,10,26.5,79.7
55,Tennessee Shallow,2019,5,4,11,26.52,79.74
55,Tennessee Shallow,2019,5,4,12,26.76,80.18
55,Tennessee Shallow,2019,5,4,13,26.86,80.36
55,Tennessee Shallow,2019,5,4,14,27.06,80.71
55,Tennessee Shallow,2019,5,4,15,27.3,81.15
55,Tennessee Shallow,2019,5,4,16,27.5,81.5
55,Tennessee Shallow,2019,5,4,17,27.55,81.59
55,Tennessee Shallow,2019,5,4,18,27.62,81.73
55,Tennessee Shallow,2019,5,4,19,27.28,81.11
55,Tennessee Shallow,2019,5,4,20,26.98,80.58
55,Tennessee Shallow,2019,5,4,21,27.38,81.28
55,Tennessee Shallow,2019,5,4,22,27.16,80.89
55,Tennessee Shallow,2019,5,4,23,27.06,80.71
55,Tennessee Shallow,2019,5,5,0,27.13,80.84
55,Tennessee Shallow,2019,5,5,1,27.21,80.97
55,Tennessee Shallow,2019,5,5,2,27.25,81.06
55,Tennessee Shallow,2019,5,5,3,27.28,81.11
55,Tennessee Shallow,2019,5,5,4,27.28,81.11
55,Tennessee Shallow,2019,5,5,5,27.18,80.93
55,Tennessee Shallow,2019,5,5,6,27.08,80.75
55,Tennessee Shallow,2019,5,5,7,27.16,80.89
55,Tennessee Shallow,2019,5,5,8,27.08,80.75
55,Tennessee Shallow,2019,5,5,9,26.94,80.49
55,Tennessee Shallow,2019,5,5,10,26.96,80.53
55,Tennessee Shallow,2019,5,5,11,27.01,80.62
55,Tennessee Shallow,2019,5,5,12,27.01,80.62
55,Tennessee Shallow,2019,5,5,13,27.06,80.71
55,Tennessee Shallow,2019,5,5,14,27.23,81.02
55,Tennessee Shallow,2019,5,5,15,27.33,81.19
55,Tennessee Shallow,2019,5,5,16,27.4,81.33
55,Tennessee Shallow,2019,5,5,17,27.45,81.42
55,Tennessee Shallow,2019,5,5,18,27.21,80.97
55,Tennessee Shallow,2019,5,5,19,27.13,80.84
