DeviceId:CISME001ec05fc799
Filename:/msc/Data/d9.lk.dec_Dec14_1146.csv
pH Slope(m): 0.05827
pH Eo (b): -0.36715
cal. Buffer pH: 7.99600
cal. Buffer temp. 20.53027
Salinity: 35
O2 0 Phase: 60.42000
O2 0 Temp: 25.00000
O2 100 Phase: 28.65000
O2 100 Temp: 20.43000
O2 LED Current: 150.00000
O2 Pressure Cal: 976.00000
Total number of steps: 4
Step Number: 1
Time Threshold: 180
O2 Threshold:   0
pH Threshold: 0.000
Flow Rate: 5000.000000
Light Level: 0.000000
Step No., Time(m), Total T(m), O2 percent Sat., O2 (umol/kg), ISFET pH, ISFET Temp,, pH raw (V), ISFET Temp raw (V), Battery (V), Phase O2, Amplitude O2
1,2.500000, ,107.10,217.94,7.955656,25.965015, ,0.099030,0.724775,12.59,26.96,26211
1,2.516667, ,106.89,217.53,7.955819,25.964951, ,0.099040,0.724777,12.60,26.98,26209
1,2.533333, ,106.99,217.73,7.955632,25.964999, ,0.099029,0.724776,12.61,26.97,26206
1,2.550000, ,106.89,217.53,7.955171,25.964648, ,0.099001,0.724784,12.60,26.98,26205
1,2.566667, ,106.99,217.74,7.955417,25.964776, ,0.099016,0.724781,12.60,26.97,26199
1,2.583333, ,106.89,217.53,7.954965,25.964776, ,0.098989,0.724781,12.59,26.98,26195
1,2.600000, ,106.89,217.53,7.954835,25.964441, ,0.098981,0.724788,12.60,26.98,26195
1,2.616667, ,107.00,217.74,7.954813,25.964185, ,0.098980,0.724794,12.60,26.97,26194
1,2.633333, ,107.10,217.95,7.954572,25.964122, ,0.098966,0.724795,12.60,26.96,26188
1,2.633333, ,107.20,218.15,7.954759,25.964106, ,0.098977,0.724796,12.60,26.95,26187
1,2.666667, ,107.20,218.16,7.955119,25.963611, ,0.098998,0.724807,12.60,26.95,26189
1,2.666667, ,107.10,217.95,7.954727,25.963643, ,0.098975,0.724806,12.60,26.96,26182
1,2.683333, ,107.20,218.16,7.954652,25.963930, ,0.098970,0.724800,12.60,26.95,26194
1,2.700000, ,107.20,218.16,7.954356,25.963308, ,0.098952,0.724814,12.60,26.95,26192
1,2.716667, ,107.20,218.16,7.954217,25.963340, ,0.098944,0.724813,12.59,26.95,26180
1,2.733333, ,107.30,218.37,7.953921,25.963452, ,0.098927,0.724810,12.60,26.94,26292
1,2.750000, ,107.20,218.16,7.953656,25.963388, ,0.098911,0.724812,12.59,26.95,26254
1,2.766667, ,107.20,218.16,7.953407,25.962878, ,0.098896,0.724823,12.59,26.95,26378
1,2.783333, ,107.30,218.37,7.953293,25.962814, ,0.098889,0.724825,12.59,26.94,26379
1,2.800000, ,107.20,218.16,7.953017,25.962750, ,0.098873,0.724826,12.60,26.95,26387
1,2.816667, ,107.30,218.37,7.952815,25.963037, ,0.098861,0.724820,12.59,26.94,26392
1,2.833333, ,107.30,218.37,7.953011,25.962750, ,0.098872,0.724826,12.61,26.94,26395
1,2.850000, ,107.20,218.17,7.953476,25.962622, ,0.098900,0.724829,12.59,26.95,26393
1,2.866667, ,107.40,218.58,7.953239,25.962798, ,0.098886,0.724825,12.59,26.93,26396
1,2.883333, ,107.41,218.58,7.953177,25.962271, ,0.098882,0.724837,12.59,26.93,26390
1,2.900000, ,107.41,218.58,7.952683,25.962208, ,0.098853,0.724838,12.58,26.93,26387
1,2.916667, ,107.61,219.00,7.952818,25.961921, ,0.098861,0.724845,12.61,26.91,26387
1,2.933333, ,107.41,218.58,7.952962,25.962064, ,0.098869,0.724842,12.59,26.93,26385
1,2.950000, ,107.51,218.79,7.953251,25.962032, ,0.098886,0.724842,12.58,26.92,26376
1,2.966667, ,107.51,218.79,7.953356,25.961809, ,0.098892,0.724847,12.59,26.92,26376
1,2.983333, ,107.61,219.00,7.953380,25.961729, ,0.098894,0.724849,12.61,26.91,26373
Step Number: 2
Time Threshold: 240
O2 Threshold:   0
pH Threshold: 0.000
Flow Rate: 5000.000000
Light Level: 31.000000
Step No., Time(m), Total T(m), 02 percent sat., O2 umol/kg, ISFET pH, ISFET Temp,, pH raw (V), ISFET raw Temp (V), Ext. Battery (V), Phase O2, Amplitude O2
2,0.000000, ,107.61,219.00,7.953236,25.961745, ,0.098885,0.724849,12.57,26.91,26371
2,0.016667, ,107.71,219.22,7.952157,25.961043, ,0.098821,0.724864,12.60,26.90,26362
2,0.033333, ,107.71,219.22,7.953055,25.961027, ,0.098874,0.724865,12.52,26.90,26357
2,0.050000, ,107.72,219.22,7.953539,25.960724, ,0.098903,0.724872,12.53,26.90,26350
2,0.066667, ,107.82,219.43,7.953517,25.960485, ,0.098901,0.724877,12.51,26.89,26349
2,0.083333, ,107.72,219.22,7.953420,25.960549, ,0.098896,0.724876,12.49,26.90,26348
2,0.100000, ,107.82,219.43,7.953358,25.960788, ,0.098892,0.724870,12.52,26.89,26342
2,0.116667, ,107.82,219.43,7.953292,25.960692, ,0.098888,0.724872,12.58,26.89,26337
2,0.133333, ,107.82,219.43,7.953390,25.960485, ,0.098894,0.724877,12.56,26.89,26333
2,0.150000, ,108.02,219.84,7.953365,25.960692, ,0.098892,0.724872,12.54,26.87,26328
2,0.166667, ,107.92,219.64,7.953366,25.960549, ,0.098892,0.724876,12.50,26.88,26326
2,0.183333, ,108.02,219.85,7.953145,25.960230, ,0.098879,0.724883,12.48,26.87,26319
2,0.200000, ,108.02,219.85,7.953425,25.959879, ,0.098896,0.724891,12.50,26.87,26318
2,0.216667, ,108.02,219.85,7.953081,25.960007, ,0.098875,0.724888,12.55,26.87,26316
2,0.233333, ,108.13,220.06,7.952878,25.959736, ,0.098863,0.724894,12.57,26.86,26306
2,0.250000, ,108.13,220.06,7.952894,25.960039, ,0.098864,0.724887,12.58,26.86,26302
2,0.266667, ,108.23,220.27,7.952810,25.959975, ,0.098859,0.724888,12.52,26.85,26304
2,0.283333, ,108.13,220.06,7.952962,25.959799, ,0.098868,0.724892,12.48,26.86,26300
2,0.300000, ,108.33,220.48,7.953391,25.959608, ,0.098893,0.724897,12.52,26.84,26293
2,0.316667, ,108.23,220.27,7.953154,25.959895, ,0.098879,0.724890,12.54,26.85,26292
2,0.333333, ,108.44,220.69,7.952747,25.959560, ,0.098855,0.724898,12.49,26.83,26291
2,0.350000, ,108.33,220.48,7.952706,25.959353, ,0.098853,0.724902,12.50,26.84,26285
2,0.366667, ,108.33,220.48,7.952745,25.959098, ,0.098855,0.724908,12.55,26.84,26279
2,0.383333, ,108.44,220.70,7.952595,25.958970, ,0.098846,0.724911,12.48,26.83,26279
2,0.400000, ,108.44,220.69,7.952558,25.959018, ,0.098844,0.724910,12.48,26.83,26274
2,0.416667, ,108.54,220.90,7.952319,25.959544, ,0.098830,0.724898,12.49,26.82,26270
2,0.433333, ,108.54,220.91,7.952318,25.959002, ,0.098829,0.724910,12.53,26.82,26266
2,0.450000, ,108.54,220.91,7.952271,25.958779, ,0.098827,0.724915,12.49,26.82,26262
2,0.466667, ,108.54,220.91,7.952555,25.958651, ,0.098843,0.724918,12.50,26.82,26258
2,0.483333, ,108.44,220.70,7.952362,25.958763, ,0.098832,0.724916,12.56,26.83,26255
2,0.500000, ,108.75,221.33,7.952217,25.958763, ,0.098823,0.724916,12.56,26.80,26251
2,0.516667, ,108.34,220.49,7.952184,25.958348, ,0.098821,0.724925,12.53,26.84,26249
2,0.533333, ,108.54,220.91,7.952357,25.958651, ,0.098832,0.724918,12.57,26.82,26237
2,0.550000, ,108.85,221.54,7.952297,25.958507, ,0.098828,0.724921,12.48,26.79,26232
2,0.566667, ,108.85,221.54,7.951884,25.958906, ,0.098804,0.724912,12.51,26.79,26229
2,0.583333, ,108.75,221.33,7.952142,25.958332, ,0.098819,0.724925,12.52,26.80,26231
2,0.600000, ,108.65,221.12,7.951586,25.958523, ,0.098786,0.724921,12.52,26.81,26223
2,0.616667, ,108.96,221.75,7.951937,25.958348, ,0.098807,0.724925,12.56,26.78,26218
2,0.633333, ,108.85,221.54,7.951762,25.958396, ,0.098796,0.724924,12.51,26.79,26218
2,0.650000, ,108.96,221.75,7.951558,25.958268, ,0.098784,0.724927,12.47,26.78,26215
2,0.666667, ,108.96,221.75,7.951558,25.958332, ,0.098784,0.724925,12.52,26.78,26209
2,0.683333, ,108.85,221.54,7.951591,25.958635, ,0.098786,0.724918,12.52,26.79,26203
2,0.700000, ,109.06,221.96,7.951874,25.958699, ,0.098803,0.724917,12.50,26.77,26201
2,0.716667, ,109.06,221.96,7.952352,25.958523, ,0.098831,0.724921,12.49,26.77,26196
2,0.733333, ,109.06,221.96,7.951839,25.958571, ,0.098801,0.724920,12.55,26.77,26190
2,0.750000, ,108.96,221.75,7.951896,25.958268, ,0.098804,0.724927,12.49,26.78,26191
2,0.766667, ,109.27,222.39,7.951526,25.958523, ,0.098782,0.724921,12.47,26.75,26185
2,0.783333, ,109.16,222.18,7.951448,25.958460, ,0.098778,0.724922,12.53,26.76,26184
2,0.800000, ,109.06,221.96,7.951225,25.958492, ,0.098764,0.724922,12.56,26.77,26180
2,0.816667, ,109.17,222.18,7.951505,25.958189, ,0.098781,0.724928,12.50,26.76,26177
2,0.833333, ,108.96,221.75,7.951166,25.958268, ,0.098761,0.724927,12.48,26.78,26171
2,0.850000, ,109.27,222.39,7.951316,25.958348, ,0.098770,0.724925,12.51,26.75,26169
2,0.866667, ,109.27,222.39,7.951377,25.958348, ,0.098773,0.724925,12.57,26.75,26169
2,0.883333, ,109.48,222.81,7.951646,25.958555, ,0.098789,0.724920,12.57,26.73,26161
2,0.900000, ,109.37,222.60,7.951781,25.958300, ,0.098797,0.724926,12.54,26.74,26159
2,0.916667, ,109.27,222.39,7.952001,25.957870, ,0.098810,0.724936,12.52,26.75,26156
2,0.933333, ,109.48,222.81,7.951719,25.958492, ,0.098794,0.724922,12.52,26.73,26153
2,0.950000, ,109.37,222.60,7.951603,25.958747, ,0.098787,0.724916,12.49,26.74,26151
2,0.966667, ,109.48,222.81,7.951738,25.958412, ,0.098795,0.724923,12.53,26.73,26147
2,0.983333, ,109.48,222.81,7.951635,25.958507, ,0.098789,0.724921,12.54,26.73,26150
2,1.000000, ,109.48,222.81,7.951616,25.958571, ,0.098788,0.724920,12.55,26.73,26140
2,1.016667, ,109.58,223.03,7.951396,25.958157, ,0.098774,0.724929,12.54,26.72,26138
2,1.033333, ,109.69,223.24,7.951577,25.958173, ,0.098785,0.724929,12.48,26.71,26139
2,1.050000, ,109.69,223.24,7.951506,25.957997, ,0.098781,0.724933,12.49,26.71,26132
2,1.066667, ,109.69,223.24,7.951463,25.958061, ,0.098778,0.724931,12.50,26.71,26126
2,1.083333, ,109.79,223.46,7.951488,25.957949, ,0.098780,0.724934,12.52,26.70,26119
2,1.100000, ,109.79,223.45,7.951549,25.958667, ,0.098784,0.724918,12.49,26.70,26119
2,1.116667, ,109.69,223.24,7.951230,25.958635, ,0.098765,0.724918,12.56,26.71,26118
